sample_id,asset,split,input_start_date,input_end_date,target_date,current_label,target_label,target_code
2065,QQQ,valid,2022-08-19,2022-09-30,2022-10-07,Bear,Bear,0
2066,SPY,valid,2022-08-19,2022-09-30,2022-10-07,Bear,Bear,0
2067,TLT,valid,2022-08-19,2022-09-30,2022-10-07,Bear,Bear,0
2068,GLD,valid,2022-08-26,2022-10-07,2022-10-14,Bear,Bear,0
2069,QQQ,valid,2022-08-26,2022-10-07,2022-10-14,Bear,Neutral,1
2070,SPY,valid,2022-08-26,2022-10-07,2022-10-14,Bear,Bear,0
2071,TLT,valid,2022-08-26,2022-10-07,2022-10-14,Bear,Bear,0
2072,GLD,valid,2022-09-02,2022-10-14,2022-10-21,Bear,Bear,0
2073,QQQ,valid,2022-09-02,2022-10-14,2022-10-21,Neutral,Neutral,1
2074,SPY,valid,2022-09-02,2022-10-14,2022-10-21,Bear,Bear,0
2075,TLT,valid,2022-09-02,2022-10-14,2022-10-21,Bear,Bear,0
2076,GLD,valid,2022-09-12,2022-10-21,2022-10-28,Bear,Bear,0
2077,QQQ,valid,2022-09-12,2022-10-21,2022-10-28,Neutral,Neutral,1
2078,SPY,valid,2022-09-12,2022-10-21,2022-10-28,Bear,Bear,0
2079,TLT,valid,2022-09-12,2022-10-21,2022-10-28,Bear,Bear,0
2080,GLD,valid,2022-09-19,2022-10-28,2022-11-04,Bear,Bear,0
2081,QQQ,valid,2022-09-19,2022-10-28,2022-11-04,Neutral,Neutral,1
2082,SPY,valid,2022-09-19,2022-10-28,2022-11-04,Bear,Bear,0
2083,TLT,valid,2022-09-19,2022-10-28,2022-11-04,Bear,Bear,0
2084,GLD,valid,2022-09-26,2022-11-04,2022-11-11,Bear,Neutral,1
2085,QQQ,valid,2022-09-26,2022-11-04,2022-11-11,Neutral,Neutral,1
2086,SPY,valid,2022-09-26,2022-11-04,2022-11-11,Bear,Bear,0
2087,TLT,valid,2022-09-26,2022-11-04,2022-11-11,Bear,Bear,0
2088,GLD,valid,2022-10-03,2022-11-11,2022-11-18,Neutral,Neutral,1
2089,QQQ,valid,2022-10-03,2022-11-11,2022-11-18,Neutral,Neutral,1
2090,SPY,valid,2022-10-03,2022-11-11,2022-11-18,Bear,Neutral,1
2091,TLT,valid,2022-10-03,2022-11-11,2022-11-18,Bear,Bear,0
2092,GLD,valid,2022-10-10,2022-11-18,2022-11-28,Neutral,Bull,2
2093,QQQ,valid,2022-10-10,2022-11-18,2022-11-28,Neutral,Neutral,1
2094,SPY,valid,2022-10-10,2022-11-18,2022-11-28,Neutral,Neutral,1
2095,TLT,valid,2022-10-10,2022-11-18,2022-11-28,Bear,Bear,0
2096,GLD,valid,2022-10-17,2022-11-28,2022-12-05,Bull,Bull,2
2097,QQQ,valid,2022-10-17,2022-11-28,2022-12-05,Neutral,Neutral,1
2098,SPY,valid,2022-10-17,2022-11-28,2022-12-05,Neutral,Bear,0
2099,TLT,valid,2022-10-17,2022-11-28,2022-12-05,Bear,Bear,0
2100,GLD,valid,2022-10-24,2022-12-05,2022-12-12,Bull,Bull,2
2101,QQQ,valid,2022-10-24,2022-12-05,2022-12-12,Neutral,Bear,0
2102,SPY,valid,2022-10-24,2022-12-05,2022-12-12,Bear,Bear,0
2103,TLT,valid,2022-10-24,2022-12-05,2022-12-12,Bear,Bear,0
2104,GLD,valid,2022-10-31,2022-12-12,2022-12-19,Bull,Bull,2
2105,QQQ,valid,2022-10-31,2022-12-12,2022-12-19,Bear,Bear,0
2106,SPY,valid,2022-10-31,2022-12-12,2022-12-19,Bear,Bear,0
2107,TLT,valid,2022-10-31,2022-12-12,2022-12-19,Bear,Bear,0
2108,GLD,valid,2022-11-07,2022-12-19,2022-12-27,Bull,Bull,2
2109,QQQ,valid,2022-11-07,2022-12-19,2022-12-27,Bear,Bear,0
2110,SPY,valid,2022-11-07,2022-12-19,2022-12-27,Bear,Bear,0
2111,TLT,valid,2022-11-07,2022-12-19,2022-12-27,Bear,Bear,0
2112,GLD,valid,2022-11-14,2022-12-27,2023-01-04,Bull,Bull,2
2113,QQQ,valid,2022-11-14,2022-12-27,2023-01-04,Bear,Bear,0
2114,SPY,valid,2022-11-14,2022-12-27,2023-01-04,Bear,Bear,0
2115,TLT,valid,2022-11-14,2022-12-27,2023-01-04,Bear,Neutral,1
2116,GLD,valid,2022-11-21,2023-01-04,2023-01-11,Bull,Neutral,1
2117,QQQ,valid,2022-11-21,2023-01-04,2023-01-11,Bear,Bear,0
2118,SPY,valid,2022-11-21,2023-01-04,2023-01-11,Bear,Bear,0
2119,TLT,valid,2022-11-21,2023-01-04,2023-01-11,Neutral,Bear,0
2120,GLD,valid,2022-11-29,2023-01-11,2023-01-19,Neutral,Neutral,1
2121,QQQ,valid,2022-11-29,2023-01-11,2023-01-19,Bear,Bear,0
2122,SPY,valid,2022-11-29,2023-01-11,2023-01-19,Bear,Bear,0
2123,TLT,valid,2022-11-29,2023-01-11,2023-01-19,Bear,Neutral,1
2124,GLD,valid,2022-12-06,2023-01-19,2023-01-26,Neutral,Neutral,1
2125,QQQ,valid,2022-12-06,2023-01-19,2023-01-26,Bear,Bear,0
2126,SPY,valid,2022-12-06,2023-01-19,2023-01-26,Bear,Bear,0
2127,TLT,valid,2022-12-06,2023-01-19,2023-01-26,Neutral,Neutral,1
2128,GLD,valid,2022-12-13,2023-01-26,2023-02-02,Neutral,Neutral,1
2129,QQQ,valid,2022-12-13,2023-01-26,2023-02-02,Bear,Bear,0
2130,SPY,valid,2022-12-13,2023-01-26,2023-02-02,Bear,Bear,0
2131,TLT,valid,2022-12-13,2023-01-26,2023-02-02,Neutral,Neutral,1
2132,GLD,valid,2022-12-20,2023-02-02,2023-02-09,Neutral,Neutral,1
2133,QQQ,valid,2022-12-20,2023-02-02,2023-02-09,Bear,Bear,0
2134,SPY,valid,2022-12-20,2023-02-02,2023-02-09,Bear,Bear,0
2135,TLT,valid,2022-12-20,2023-02-02,2023-02-09,Neutral,Neutral,1
2136,GLD,valid,2022-12-28,2023-02-09,2023-02-16,Neutral,Neutral,1
2137,QQQ,valid,2022-12-28,2023-02-09,2023-02-16,Bear,Bear,0
2138,SPY,valid,2022-12-28,2023-02-09,2023-02-16,Bear,Bear,0
2139,TLT,valid,2022-12-28,2023-02-09,2023-02-16,Neutral,Neutral,1
2140,GLD,valid,2023-01-05,2023-02-16,2023-02-24,Neutral,Bull,2
2141,QQQ,valid,2023-01-05,2023-02-16,2023-02-24,Bear,Neutral,1
2142,SPY,valid,2023-01-05,2023-02-16,2023-02-24,Bear,Bear,0
2143,TLT,valid,2023-01-05,2023-02-16,2023-02-24,Neutral,Neutral,1
2144,GLD,valid,2023-01-12,2023-02-24,2023-03-03,Bull,Bull,2
2145,QQQ,valid,2023-01-12,2023-02-24,2023-03-03,Neutral,Neutral,1
2146,SPY,valid,2023-01-12,2023-02-24,2023-03-03,Bear,Bear,0
2147,TLT,valid,2023-01-12,2023-02-24,2023-03-03,Neutral,Neutral,1
2148,GLD,valid,2023-01-20,2023-03-03,2023-03-10,Bull,Bull,2
2149,QQQ,valid,2023-01-20,2023-03-03,2023-03-10,Neutral,Bull,2
2150,SPY,valid,2023-01-20,2023-03-03,2023-03-10,Bear,Bear,0
2151,TLT,valid,2023-01-20,2023-03-03,2023-03-10,Neutral,Neutral,1
2152,GLD,valid,2023-01-27,2023-03-10,2023-03-17,Bull,Bull,2
2153,QQQ,valid,2023-01-27,2023-03-10,2023-03-17,Bull,Bull,2
2154,SPY,valid,2023-01-27,2023-03-10,2023-03-17,Bear,Neutral,1
2155,TLT,valid,2023-01-27,2023-03-10,2023-03-17,Neutral,Bull,2
2156,GLD,valid,2023-02-03,2023-03-17,2023-03-24,Bull,Bull,2
2157,QQQ,valid,2023-02-03,2023-03-17,2023-03-24,Bull,Bull,2
2158,SPY,valid,2023-02-03,2023-03-17,2023-03-24,Neutral,Neutral,1
2159,TLT,valid,2023-02-03,2023-03-17,2023-03-24,Bull,Bull,2
2160,GLD,valid,2023-02-10,2023-03-24,2023-03-31,Bull,Bull,2
2161,QQQ,valid,2023-02-10,2023-03-24,2023-03-31,Bull,Bull,2
2162,SPY,valid,2023-02-10,2023-03-24,2023-03-31,Neutral,Neutral,1
2163,TLT,valid,2023-02-10,2023-03-24,2023-03-31,Bull,Bull,2
2164,GLD,valid,2023-02-17,2023-03-31,2023-04-10,Bull,Bull,2
2165,QQQ,valid,2023-02-17,2023-03-31,2023-04-10,Bull,Bull,2
2166,SPY,valid,2023-02-17,2023-03-31,2023-04-10,Neutral,Neutral,1
2167,TLT,valid,2023-02-17,2023-03-31,2023-04-10,Bull,Bull,2
2168,GLD,valid,2023-02-27,2023-04-10,2023-04-17,Bull,Neutral,1
2169,QQQ,valid,2023-02-27,2023-04-10,2023-04-17,Bull,Bull,2
2170,SPY,valid,2023-02-27,2023-04-10,2023-04-17,Neutral,Bull,2
2171,TLT,valid,2023-02-27,2023-04-10,2023-04-17,Bull,Bull,2
2172,GLD,valid,2023-03-06,2023-04-17,2023-04-24,Neutral,Neutral,1
2173,QQQ,valid,2023-03-06,2023-04-17,2023-04-24,Bull,Bull,2
2174,SPY,valid,2023-03-06,2023-04-17,2023-04-24,Bull,Bull,2
2175,TLT,valid,2023-03-06,2023-04-17,2023-04-24,Bull,Bull,2
2176,GLD,valid,2023-03-13,2023-04-24,2023-05-01,Neutral,Neutral,1
2177,QQQ,valid,2023-03-13,2023-04-24,2023-05-01,Bull,Bull,2
2178,SPY,valid,2023-03-13,2023-04-24,2023-05-01,Bull,Bull,2
2179,TLT,valid,2023-03-13,2023-04-24,2023-05-01,Bull,Bull,2
2180,GLD,valid,2023-03-20,2023-05-01,2023-05-08,Neutral,Neutral,1
2181,QQQ,valid,2023-03-20,2023-05-01,2023-05-08,Bull,Bull,2
2182,SPY,valid,2023-03-20,2023-05-01,2023-05-08,Bull,Bull,2
2183,TLT,valid,2023-03-20,2023-05-01,2023-05-08,Bull,Bull,2
2184,GLD,valid,2023-03-27,2023-05-08,2023-05-15,Neutral,Neutral,1
2185,QQQ,valid,2023-03-27,2023-05-08,2023-05-15,Bull,Bull,2
2186,SPY,valid,2023-03-27,2023-05-08,2023-05-15,Bull,Bull,2
2187,TLT,valid,2023-03-27,2023-05-08,2023-05-15,Bull,Bull,2
2188,GLD,valid,2023-04-03,2023-05-15,2023-05-22,Neutral,Bull,2
2189,QQQ,valid,2023-04-03,2023-05-15,2023-05-22,Bull,Bull,2
2190,SPY,valid,2023-04-03,2023-05-15,2023-05-22,Bull,Bull,2
2191,TLT,valid,2023-04-03,2023-05-15,2023-05-22,Bull,Bull,2
2192,GLD,valid,2023-04-11,2023-05-22,2023-05-30,Bull,Bull,2
2193,QQQ,valid,2023-04-11,2023-05-22,2023-05-30,Bull,Bull,2
2194,SPY,valid,2023-04-11,2023-05-22,2023-05-30,Bull,Bull,2
2195,TLT,valid,2023-04-11,2023-05-22,2023-05-30,Bull,Neutral,1
2196,GLD,valid,2023-04-18,2023-05-30,2023-06-06,Bull,Bull,2
2197,QQQ,valid,2023-04-18,2023-05-30,2023-06-06,Bull,Bull,2
2198,SPY,valid,2023-04-18,2023-05-30,2023-06-06,Bull,Bull,2
2199,TLT,valid,2023-04-18,2023-05-30,2023-06-06,Neutral,Bull,2
2200,GLD,valid,2023-04-25,2023-06-06,2023-06-13,Bull,Bull,2
2201,QQQ,valid,2023-04-25,2023-06-06,2023-06-13,Bull,Bull,2
2202,SPY,valid,2023-04-25,2023-06-06,2023-06-13,Bull,Bull,2
2203,TLT,valid,2023-04-25,2023-06-06,2023-06-13,Bull,Bull,2
2204,GLD,valid,2023-05-02,2023-06-13,2023-06-21,Bull,Neutral,1
2205,QQQ,valid,2023-05-02,2023-06-13,2023-06-21,Bull,Bull,2
2206,SPY,valid,2023-05-02,2023-06-13,2023-06-21,Bull,Bull,2
2207,TLT,valid,2023-05-02,2023-06-13,2023-06-21,Bull,Bull,2
2208,GLD,valid,2023-05-09,2023-06-21,2023-06-28,Neutral,Neutral,1
2209,QQQ,valid,2023-05-09,2023-06-21,2023-06-28,Bull,Bull,2
2210,SPY,valid,2023-05-09,2023-06-21,2023-06-28,Bull,Bull,2
2211,TLT,valid,2023-05-09,2023-06-21,2023-06-28,Bull,Bull,2
2212,GLD,valid,2023-05-16,2023-06-28,2023-07-06,Neutral,Neutral,1
2213,QQQ,valid,2023-05-16,2023-06-28,2023-07-06,Bull,Bull,2
2214,SPY,valid,2023-05-16,2023-06-28,2023-07-06,Bull,Bull,2
2215,TLT,valid,2023-05-16,2023-06-28,2023-07-06,Bull,Bull,2
2216,GLD,valid,2023-05-23,2023-07-06,2023-07-13,Neutral,Neutral,1
2217,QQQ,valid,2023-05-23,2023-07-06,2023-07-13,Bull,Bull,2
2218,SPY,valid,2023-05-23,2023-07-06,2023-07-13,Bull,Bull,2
2219,TLT,valid,2023-05-23,2023-07-06,2023-07-13,Bull,Bull,2
2220,GLD,valid,2023-05-31,2023-07-13,2023-07-20,Neutral,Neutral,1
2221,QQQ,valid,2023-05-31,2023-07-13,2023-07-20,Bull,Bull,2
2222,SPY,valid,2023-05-31,2023-07-13,2023-07-20,Bull,Bull,2
2223,TLT,valid,2023-05-31,2023-07-13,2023-07-20,Bull,Bull,2
2224,GLD,valid,2023-06-07,2023-07-20,2023-07-27,Neutral,Neutral,1
2225,QQQ,valid,2023-06-07,2023-07-20,2023-07-27,Bull,Bull,2
2226,SPY,valid,2023-06-07,2023-07-20,2023-07-27,Bull,Bull,2
2227,TLT,valid,2023-06-07,2023-07-20,2023-07-27,Bull,Bull,2
2228,GLD,valid,2023-06-14,2023-07-27,2023-08-03,Neutral,Neutral,1
2229,QQQ,valid,2023-06-14,2023-07-27,2023-08-03,Bull,Bull,2
2230,SPY,valid,2023-06-14,2023-07-27,2023-08-03,Bull,Bull,2
2231,TLT,valid,2023-06-14,2023-07-27,2023-08-03,Bull,Neutral,1
2232,GLD,valid,2023-06-22,2023-08-03,2023-08-10,Neutral,Neutral,1
2233,QQQ,valid,2023-06-22,2023-08-03,2023-08-10,Bull,Bull,2
2234,SPY,valid,2023-06-22,2023-08-03,2023-08-10,Bull,Bull,2
2235,TLT,valid,2023-06-22,2023-08-03,2023-08-10,Neutral,Neutral,1
2236,GLD,valid,2023-06-29,2023-08-10,2023-08-17,Neutral,Neutral,1
2237,QQQ,valid,2023-06-29,2023-08-10,2023-08-17,Bull,Bull,2
2238,SPY,valid,2023-06-29,2023-08-10,2023-08-17,Bull,Bull,2
2239,TLT,valid,2023-06-29,2023-08-10,2023-08-17,Neutral,Bear,0
2240,GLD,valid,2023-07-07,2023-08-17,2023-08-24,Neutral,Neutral,1
2241,QQQ,valid,2023-07-07,2023-08-17,2023-08-24,Bull,Bull,2
2242,SPY,valid,2023-07-07,2023-08-17,2023-08-24,Bull,Bull,2
2243,TLT,valid,2023-07-07,2023-08-17,2023-08-24,Bear,Neutral,1
2244,GLD,valid,2023-07-14,2023-08-24,2023-08-31,Neutral,Neutral,1
2245,QQQ,valid,2023-07-14,2023-08-24,2023-08-31,Bull,Bull,2
2246,SPY,valid,2023-07-14,2023-08-24,2023-08-31,Bull,Bull,2
2247,TLT,valid,2023-07-14,2023-08-24,2023-08-31,Neutral,Neutral,1
2248,GLD,valid,2023-07-21,2023-08-31,2023-09-08,Neutral,Neutral,1
2249,QQQ,valid,2023-07-21,2023-08-31,2023-09-08,Bull,Bull,2
2250,SPY,valid,2023-07-21,2023-08-31,2023-09-08,Bull,Bull,2
2251,TLT,valid,2023-07-21,2023-08-31,2023-09-08,Neutral,Neutral,1
2252,GLD,valid,2023-07-28,2023-09-08,2023-09-15,Neutral,Neutral,1
2253,QQQ,valid,2023-07-28,2023-09-08,2023-09-15,Bull,Bull,2
2254,SPY,valid,2023-07-28,2023-09-08,2023-09-15,Bull,Bull,2
2255,TLT,valid,2023-07-28,2023-09-08,2023-09-15,Neutral,Neutral,1
2256,GLD,valid,2023-08-04,2023-09-15,2023-09-22,Neutral,Neutral,1
2257,QQQ,valid,2023-08-04,2023-09-15,2023-09-22,Bull,Bull,2
2258,SPY,valid,2023-08-04,2023-09-15,2023-09-22,Bull,Bull,2
2259,TLT,valid,2023-08-04,2023-09-15,2023-09-22,Neutral,Neutral,1
2260,GLD,valid,2023-08-11,2023-09-22,2023-09-29,Neutral,Neutral,1
2261,QQQ,valid,2023-08-11,2023-09-22,2023-09-29,Bull,Bull,2
2262,SPY,valid,2023-08-11,2023-09-22,2023-09-29,Bull,Neutral,1
2263,TLT,valid,2023-08-11,2023-09-22,2023-09-29,Neutral,Neutral,1
2264,GLD,valid,2023-08-18,2023-09-29,2023-10-06,Neutral,Bear,0
2265,QQQ,valid,2023-08-18,2023-09-29,2023-10-06,Bull,Bull,2
2266,SPY,valid,2023-08-18,2023-09-29,2023-10-06,Neutral,Neutral,1
2267,TLT,valid,2023-08-18,2023-09-29,2023-10-06,Neutral,Bear,0
2268,GLD,valid,2023-08-25,2023-10-06,2023-10-13,Bear,Bear,0
2269,QQQ,valid,2023-08-25,2023-10-06,2023-10-13,Bull,Bull,2
2270,SPY,valid,2023-08-25,2023-10-06,2023-10-13,Neutral,Neutral,1
2271,TLT,valid,2023-08-25,2023-10-06,2023-10-13,Bear,Bear,0
2272,GLD,valid,2023-09-01,2023-10-13,2023-10-20,Bear,Bull,2
2273,QQQ,valid,2023-09-01,2023-10-13,2023-10-20,Bull,Bull,2
2274,SPY,valid,2023-09-01,2023-10-13,2023-10-20,Neutral,Neutral,1
2275,TLT,valid,2023-09-01,2023-10-13,2023-10-20,Bear,Bear,0
2276,GLD,valid,2023-09-11,2023-10-20,2023-10-27,Bull,Bull,2
2277,QQQ,valid,2023-09-11,2023-10-20,2023-10-27,Bull,Bear,0
2278,SPY,valid,2023-09-11,2023-10-20,2023-10-27,Neutral,Neutral,1
2279,TLT,valid,2023-09-11,2023-10-20,2023-10-27,Bear,Bear,0
2280,GLD,valid,2023-09-18,2023-10-27,2023-11-03,Bull,Bull,2
2281,QQQ,valid,2023-09-18,2023-10-27,2023-11-03,Bear,Bull,2
2282,SPY,valid,2023-09-18,2023-10-27,2023-11-03,Neutral,Neutral,1
2283,TLT,valid,2023-09-18,2023-10-27,2023-11-03,Bear,Bear,0
2284,GLD,valid,2023-09-25,2023-11-03,2023-11-10,Bull,Bull,2
2285,QQQ,valid,2023-09-25,2023-11-03,2023-11-10,Bull,Bull,2
2286,SPY,valid,2023-09-25,2023-11-03,2023-11-10,Neutral,Neutral,1
2287,TLT,valid,2023-09-25,2023-11-03,2023-11-10,Bear,Bear,0
2288,GLD,valid,2023-10-02,2023-11-10,2023-11-17,Bull,Bull,2
2289,QQQ,valid,2023-10-02,2023-11-10,2023-11-17,Bull,Bull,2
2290,SPY,valid,2023-10-02,2023-11-10,2023-11-17,Neutral,Bull,2
2291,TLT,valid,2023-10-02,2023-11-10,2023-11-17,Bear,Neutral,1
2292,GLD,valid,2023-10-09,2023-11-17,2023-11-27,Bull,Bull,2
2293,QQQ,valid,2023-10-09,2023-11-17,2023-11-27,Bull,Bull,2
2294,SPY,valid,2023-10-09,2023-11-17,2023-11-27,Bull,Bull,2
2295,TLT,valid,2023-10-09,2023-11-17,2023-11-27,Neutral,Neutral,1
2296,GLD,valid,2023-10-16,2023-11-27,2023-12-04,Bull,Bull,2
2297,QQQ,valid,2023-10-16,2023-11-27,2023-12-04,Bull,Bull,2
2298,SPY,valid,2023-10-16,2023-11-27,2023-12-04,Bull,Bull,2
2299,TLT,valid,2023-10-16,2023-11-27,2023-12-04,Neutral,Bull,2
2300,GLD,valid,2023-10-23,2023-12-04,2023-12-11,Bull,Bull,2
2301,QQQ,valid,2023-10-23,2023-12-04,2023-12-11,Bull,Bull,2
2302,SPY,valid,2023-10-23,2023-12-04,2023-12-11,Bull,Bull,2
2303,TLT,valid,2023-10-23,2023-12-04,2023-12-11,Bull,Bull,2
2304,GLD,valid,2023-10-30,2023-12-11,2023-12-18,Bull,Bull,2
2305,QQQ,valid,2023-10-30,2023-12-11,2023-12-18,Bull,Bull,2
2306,SPY,valid,2023-10-30,2023-12-11,2023-12-18,Bull,Bull,2
2307,TLT,valid,2023-10-30,2023-12-11,2023-12-18,Bull,Neutral,1
2308,GLD,valid,2023-11-06,2023-12-18,2023-12-26,Bull,Bull,2
2309,QQQ,valid,2023-11-06,2023-12-18,2023-12-26,Bull,Bull,2
2310,SPY,valid,2023-11-06,2023-12-18,2023-12-26,Bull,Bull,2
2311,TLT,valid,2023-11-06,2023-12-18,2023-12-26,Neutral,Bull,2
2312,GLD,valid,2023-11-13,2023-12-26,2024-01-03,Bull,Bull,2
2313,QQQ,valid,2023-11-13,2023-12-26,2024-01-03,Bull,Bull,2
2314,SPY,valid,2023-11-13,2023-12-26,2024-01-03,Bull,Bull,2
2315,TLT,valid,2023-11-13,2023-12-26,2024-01-03,Bull,Bull,2
2316,GLD,valid,2023-11-20,2024-01-03,2024-01-10,Bull,Bull,2
2317,QQQ,valid,2023-11-20,2024-01-03,2024-01-10,Bull,Bull,2
2318,SPY,valid,2023-11-20,2024-01-03,2024-01-10,Bull,Bull,2
2319,TLT,valid,2023-11-20,2024-01-03,2024-01-10,Bull,Bull,2
2320,GLD,valid,2023-11-28,2024-01-10,2024-01-18,Bull,Bull,2
2321,QQQ,valid,2023-11-28,2024-01-10,2024-01-18,Bull,Bull,2
2322,SPY,valid,2023-11-28,2024-01-10,2024-01-18,Bull,Bull,2
2323,TLT,valid,2023-11-28,2024-01-10,2024-01-18,Bull,Bull,2
2324,GLD,valid,2023-12-05,2024-01-18,2024-01-25,Bull,Neutral,1
2325,QQQ,valid,2023-12-05,2024-01-18,2024-01-25,Bull,Bull,2
2326,SPY,valid,2023-12-05,2024-01-18,2024-01-25,Bull,Bull,2
2327,TLT,valid,2023-12-05,2024-01-18,2024-01-25,Bull,Bull,2
2328,GLD,valid,2023-12-12,2024-01-25,2024-02-01,Neutral,Neutral,1
2329,QQQ,valid,2023-12-12,2024-01-25,2024-02-01,Bull,Bull,2
2330,SPY,valid,2023-12-12,2024-01-25,2024-02-01,Bull,Bull,2
2331,TLT,valid,2023-12-12,2024-01-25,2024-02-01,Bull,Bull,2
2332,GLD,valid,2023-12-19,2024-02-01,2024-02-08,Neutral,Bull,2
2333,QQQ,valid,2023-12-19,2024-02-01,2024-02-08,Bull,Bull,2
2334,SPY,valid,2023-12-19,2024-02-01,2024-02-08,Bull,Bull,2
2335,TLT,valid,2023-12-19,2024-02-01,2024-02-08,Bull,Bull,2
2336,GLD,valid,2023-12-27,2024-02-08,2024-02-15,Bull,Neutral,1
2337,QQQ,valid,2023-12-27,2024-02-08,2024-02-15,Bull,Bull,2
2338,SPY,valid,2023-12-27,2024-02-08,2024-02-15,Bull,Bull,2
2339,TLT,valid,2023-12-27,2024-02-08,2024-02-15,Bull,Bull,2
2340,GLD,valid,2024-01-04,2024-02-15,2024-02-23,Neutral,Neutral,1
2341,QQQ,valid,2024-01-04,2024-02-15,2024-02-23,Bull,Bull,2
2342,SPY,valid,2024-01-04,2024-02-15,2024-02-23,Bull,Bull,2
2343,TLT,valid,2024-01-04,2024-02-15,2024-02-23,Bull,Bull,2
2344,GLD,valid,2024-01-11,2024-02-23,2024-03-01,Neutral,Bull,2
2345,QQQ,valid,2024-01-11,2024-02-23,2024-03-01,Bull,Bull,2
2346,SPY,valid,2024-01-11,2024-02-23,2024-03-01,Bull,Bull,2
2347,TLT,valid,2024-01-11,2024-02-23,2024-03-01,Bull,Bull,2
2348,GLD,valid,2024-01-19,2024-03-01,2024-03-08,Bull,Neutral,1
2349,QQQ,valid,2024-01-19,2024-03-01,2024-03-08,Bull,Bull,2
2350,SPY,valid,2024-01-19,2024-03-01,2024-03-08,Bull,Bull,2
2351,TLT,valid,2024-01-19,2024-03-01,2024-03-08,Bull,Bull,2
2352,GLD,valid,2024-01-26,2024-03-08,2024-03-15,Neutral,Bull,2
2353,QQQ,valid,2024-01-26,2024-03-08,2024-03-15,Bull,Bull,2
2354,SPY,valid,2024-01-26,2024-03-08,2024-03-15,Bull,Bull,2
2355,TLT,valid,2024-01-26,2024-03-08,2024-03-15,Bull,Neutral,1
2356,GLD,valid,2024-02-02,2024-03-15,2024-03-22,Bull,Bull,2
2357,QQQ,valid,2024-02-02,2024-03-15,2024-03-22,Bull,Bull,2
2358,SPY,valid,2024-02-02,2024-03-15,2024-03-22,Bull,Bull,2
2359,TLT,valid,2024-02-02,2024-03-15,2024-03-22,Neutral,Neutral,1
2360,GLD,valid,2024-02-09,2024-03-22,2024-04-01,Bull,Neutral,1
2361,QQQ,valid,2024-02-09,2024-03-22,2024-04-01,Bull,Bull,2
2362,SPY,valid,2024-02-09,2024-03-22,2024-04-01,Bull,Bull,2
2363,TLT,valid,2024-02-09,2024-03-22,2024-04-01,Neutral,Neutral,1
2364,GLD,valid,2024-02-16,2024-04-01,2024-04-08,Neutral,Neutral,1
2365,QQQ,valid,2024-02-16,2024-04-01,2024-04-08,Bull,Bull,2
2366,SPY,valid,2024-02-16,2024-04-01,2024-04-08,Bull,Bull,2
2367,TLT,valid,2024-02-16,2024-04-01,2024-04-08,Neutral,Neutral,1
2368,GLD,valid,2024-02-26,2024-04-08,2024-04-15,Neutral,Bull,2
2369,QQQ,valid,2024-02-26,2024-04-08,2024-04-15,Bull,Bull,2
2370,SPY,valid,2024-02-26,2024-04-08,2024-04-15,Bull,Neutral,1
2371,TLT,valid,2024-02-26,2024-04-08,2024-04-15,Neutral,Neutral,1
2372,GLD,test,2024-03-04,2024-04-15,2024-04-22,Bull,Bull,2
2373,QQQ,test,2024-03-04,2024-04-15,2024-04-22,Bull,Neutral,1
2374,SPY,test,2024-03-04,2024-04-15,2024-04-22,Neutral,Neutral,1
2375,TLT,test,2024-03-04,2024-04-15,2024-04-22,Neutral,Bull,2
2376,GLD,test,2024-03-11,2024-04-22,2024-04-29,Bull,Bull,2
2377,QQQ,test,2024-03-11,2024-04-22,2024-04-29,Neutral,Neutral,1
2378,SPY,test,2024-03-11,2024-04-22,2024-04-29,Neutral,Neutral,1
2379,TLT,test,2024-03-11,2024-04-22,2024-04-29,Bull,Bull,2
2380,GLD,test,2024-03-18,2024-04-29,2024-05-06,Bull,Bull,2
2381,QQQ,test,2024-03-18,2024-04-29,2024-05-06,Neutral,Neutral,1
2382,SPY,test,2024-03-18,2024-04-29,2024-05-06,Neutral,Neutral,1
2383,TLT,test,2024-03-18,2024-04-29,2024-05-06,Bull,Bull,2
2384,GLD,test,2024-03-25,2024-05-06,2024-05-13,Bull,Bull,2
2385,QQQ,test,2024-03-25,2024-05-06,2024-05-13,Neutral,Neutral,1
2386,SPY,test,2024-03-25,2024-05-06,2024-05-13,Neutral,Neutral,1
2387,TLT,test,2024-03-25,2024-05-06,2024-05-13,Bull,Bear,0
2388,GLD,test,2024-04-02,2024-05-13,2024-05-20,Bull,Bull,2
2389,QQQ,test,2024-04-02,2024-05-13,2024-05-20,Neutral,Neutral,1
2390,SPY,test,2024-04-02,2024-05-13,2024-05-20,Neutral,Neutral,1
2391,TLT,test,2024-04-02,2024-05-13,2024-05-20,Bear,Bear,0
2392,GLD,test,2024-04-09,2024-05-20,2024-05-28,Bull,Bull,2
2393,QQQ,test,2024-04-09,2024-05-20,2024-05-28,Neutral,Bull,2
2394,SPY,test,2024-04-09,2024-05-20,2024-05-28,Neutral,Bull,2
2395,TLT,test,2024-04-09,2024-05-20,2024-05-28,Bear,Bear,0
2396,GLD,test,2024-04-16,2024-05-28,2024-06-04,Bull,Bull,2
2397,QQQ,test,2024-04-16,2024-05-28,2024-06-04,Bull,Bull,2
2398,SPY,test,2024-04-16,2024-05-28,2024-06-04,Bull,Bull,2
